taxid	scientific_name	domain
741321		Viruses
741322		Viruses
741323		Viruses
741324		Viruses
741325		Viruses
741326		Viruses
741327		Viruses
741328		Viruses
741329		Viruses
741330		Viruses
741331		Viruses
741332		Viruses
741333		Viruses
741334		Viruses
741335		Viruses
741336		Viruses
741337		Viruses
741341		Viruses
741342		Viruses
741343		Viruses
741345		Viruses
741346		Viruses
741347		Viruses
741348		Viruses
741349		Viruses
741350		Viruses
741351		Viruses
741352		Viruses
741353		Viruses
741354		Viruses
741355		Viruses
741356		Viruses
741357		Viruses
741358		Viruses
741359		Viruses
741360		Viruses
741361		Viruses
741362		Viruses
741363		Viruses
741364		Viruses
741365		Viruses
741366		Viruses
741367		Viruses
741368		Viruses
741369		Viruses
741370		Viruses
741371		Viruses
741372		Viruses
741373		Viruses
741374		Viruses
741375		Viruses
741376		Viruses
741377		Viruses
741378		Viruses
741379		Viruses
741380		Viruses
741381		Viruses
741382		Viruses
741383		Viruses
741384		Viruses
741385		Viruses
741386		Viruses
741706		Viruses
741733		Viruses
741936		Viruses
741937		Viruses
741955		Viruses
741956		Viruses
741957		Viruses
741958		Viruses
741959		Viruses
741960		Viruses
741961		Viruses
741962		Viruses
741963		Viruses
741964		Viruses
741965		Viruses
741966		Viruses
741967		Viruses
741968		Viruses
741969		Viruses
741970		Viruses
741971		Viruses
741977		Viruses
741979		Viruses
741980		Viruses
741981		Viruses
741982		Viruses
741983		Viruses
741984		Viruses
741985		Viruses
741986		Viruses
741987		Viruses
741988		Viruses
741989		Viruses
741990		Viruses
741995		Viruses
741997		Viruses
741998		Viruses
741999		Viruses
742000		Viruses
742001		Viruses
742002		Viruses
742003		Viruses
742004		Viruses
742005		Viruses
742006		Viruses
742012		Viruses
742162		Viruses
742163		Viruses
742191		Viruses
742192		Viruses
742193		Viruses
742194		Viruses
742195		Viruses
742196		Viruses
742197		Viruses
742198		Viruses
742199		Viruses
742200		Viruses
742201		Viruses
742202		Viruses
742203		Viruses
742204		Viruses
742205		Viruses
742206		Viruses
742207		Viruses
742208		Viruses
742209		Viruses
742210		Viruses
742211		Viruses
742212		Viruses
742213		Viruses
742214		Viruses
742215		Viruses
742216		Viruses
742217		Viruses
742218		Viruses
742219		Viruses
742220		Viruses
742221		Viruses
742222		Viruses
742223		Viruses
742224		Viruses
742225		Viruses
742226		Viruses
742227		Viruses
742228		Viruses
742229		Viruses
742230		Viruses
742231		Viruses
742232		Viruses
742233		Viruses
742234		Viruses
742235		Viruses
742236		Viruses
742237		Viruses
742238		Viruses
742239		Viruses
742240		Viruses
742241		Viruses
742242		Viruses
742243		Viruses
742244		Viruses
742245		Viruses
742246		Viruses
742247		Viruses
742248		Viruses
742249		Viruses
742250		Viruses
742251		Viruses
742252		Viruses
742253		Viruses
742254		Viruses
742255		Viruses
742256		Viruses
742257		Viruses
742258		Viruses
742259		Viruses
742260		Viruses
742261		Viruses
742262		Viruses
742263		Viruses
742264		Viruses
742265		Viruses
742266		Viruses
742267		Viruses
742268		Viruses
742269		Viruses
742270		Viruses
742271		Viruses
742272		Viruses
742273		Viruses
742274		Viruses
742275		Viruses
742276		Viruses
742277		Viruses
742278		Viruses
742279		Viruses
742280		Viruses
742281		Viruses
742282		Viruses
742283		Viruses
742284		Viruses
742285		Viruses
742286		Viruses
742287		Viruses
742288		Viruses
742289		Viruses
742290		Viruses
742291		Viruses
742292		Viruses
742293		Viruses
742294		Viruses
742295		Viruses
742296		Viruses
742297		Viruses
742298		Viruses
742299		Viruses
742300		Viruses
742301		Viruses
742302		Viruses
742303		Viruses
742304		Viruses
742305		Viruses
742306		Viruses
742307		Viruses
742308		Viruses
742309		Viruses
742310		Viruses
742311		Viruses
742312		Viruses
742314		Viruses
742323		Viruses
742324		Viruses
742325		Viruses
742326		Viruses
742327		Viruses
742328		Viruses
742329		Viruses
742330		Viruses
742331		Viruses
742332		Viruses
742486		Viruses
742487		Viruses
742488		Viruses
742489		Viruses
742490		Viruses
742491		Viruses
742492		Viruses
742493		Viruses
742494		Viruses
742495		Viruses
742496		Viruses
742497		Viruses
742498		Viruses
742518		Viruses
742519		Viruses
742689		Viruses
742769		Viruses
742770		Viruses
742771		Viruses
742772		Viruses
742773		Viruses
742774		Viruses
742775		Viruses
742776		Viruses
742777		Viruses
742778		Viruses
742779		Viruses
742780		Viruses
742781		Viruses
742782		Viruses
742783		Viruses
742784		Viruses
742785		Viruses
742786		Viruses
742787		Viruses
742788		Viruses
742789		Viruses
742790		Viruses
742791		Viruses
742792		Viruses
742793		Viruses
742794		Viruses
742795		Viruses
742796		Viruses
742797		Viruses
742798		Viruses
742799		Viruses
742800		Viruses
742801		Viruses
742802		Viruses
742803		Viruses
742804		Viruses
742805		Viruses
742806		Viruses
742807		Viruses
742808		Viruses
742809		Viruses
742810		Viruses
742811		Viruses
742812		Viruses
742819		Viruses
742822		Viruses
742849		Viruses
742850		Viruses
742851		Viruses
742852		Viruses
742853		Viruses
742854		Viruses
742855		Viruses
742856		Viruses
742857		Viruses
742858		Viruses
742859		Viruses
742860		Viruses
742861		Viruses
742862		Viruses
742863		Viruses
742864		Viruses
742865		Viruses
742866		Viruses
742914		Viruses
742915		Viruses
742916		Viruses
742917		Viruses
742918		Viruses
742919		Viruses
742920		Viruses
742921		Viruses
742922		Viruses
742923		Viruses
742924		Viruses
742925		Viruses
742926		Viruses
742927		Viruses
742928		Viruses
742929		Viruses
742930		Viruses
742931		Viruses
742932		Viruses
742933		Viruses
742934		Viruses
742935		Viruses
742936		Viruses
742937		Viruses
742938		Viruses
742940		Viruses
742941		Viruses
742942		Viruses
742943		Viruses
742944		Viruses
742945		Viruses
742946		Viruses
742947		Viruses
742948		Viruses
742949		Viruses
742950		Viruses
742951		Viruses
742952		Viruses
742953		Viruses
742954		Viruses
742955		Viruses
742956		Viruses
742957		Viruses
742958		Viruses
742959		Viruses
742960		Viruses
742961		Viruses
742962		Viruses
742963		Viruses
742964		Viruses
742965		Viruses
742966		Viruses
742967		Viruses
742968		Viruses
742969		Viruses
742970		Viruses
742971		Viruses
742972		Viruses
742973		Viruses
742974		Viruses
742975		Viruses
742976		Viruses
742977		Viruses
742978		Viruses
742979		Viruses
742980		Viruses
742981		Viruses
742982		Viruses
742983		Viruses
742984		Viruses
742985		Viruses
742986		Viruses
742987		Viruses
742988		Viruses
742989		Viruses
742990		Viruses
742991		Viruses
742992		Viruses
742993		Viruses
742994		Viruses
742995		Viruses
742996		Viruses
742997		Viruses
742998		Viruses
742999		Viruses
743000		Viruses
743001		Viruses
743002		Viruses
743003		Viruses
743004		Viruses
743005		Viruses
743006		Viruses
743007		Viruses
743023		Viruses
743026		Viruses
743027		Viruses
743028		Viruses
743029		Viruses
743030		Viruses
743031		Viruses
743032		Viruses
743033		Viruses
743034		Viruses
743035		Viruses
743036		Viruses
743037		Viruses
743038		Viruses
743039		Viruses
743040		Viruses
743041		Viruses
743042		Viruses
743043		Viruses
743044		Viruses
743045		Viruses
743247		Viruses
743263		Viruses
743290		Viruses
743300		Viruses
743493		Viruses
743524		Viruses
743526		Viruses
743527		Viruses
743528		Viruses
743529		Viruses
743811		Viruses
743812		Viruses
743837		Viruses
743838		Viruses
743839		Viruses
743840		Viruses
743841		Viruses
743842		Viruses
743843		Viruses
743844		Viruses
743845		Viruses
743846		Viruses
743847		Viruses
743848		Viruses
743849		Viruses
743850		Viruses
743851		Viruses
743852		Viruses
743853		Viruses
743854		Viruses
743855		Viruses
743856		Viruses
743857		Viruses
743858		Viruses
743859		Viruses
743860		Viruses
743954		Viruses
743956		Viruses
743957		Viruses
743958		Viruses
743959		Viruses
743961		Viruses
743962		Viruses
744141		Viruses
744142		Viruses
744143		Viruses
744144		Viruses
744249		Viruses
744413		Viruses
744414		Viruses
744415		Viruses
744416		Viruses
744417		Viruses
744418		Viruses
744419		Viruses
744420		Viruses
744421		Viruses
744422		Viruses
744423		Viruses
744424		Viruses
744425		Viruses
744426		Viruses
744427		Viruses
744441		Viruses
744442		Viruses
744443		Viruses
744444		Viruses
744445		Viruses
744446		Viruses
744447		Viruses
744448		Viruses
744449		Viruses
744450		Viruses
744451		Viruses
744452		Viruses
744531		Viruses
744532		Viruses
744727		Viruses
744728		Viruses
744729		Viruses
744730		Viruses
744732		Viruses
744734		Viruses
744735		Viruses
744736		Viruses
744737		Viruses
744738		Viruses
744739		Viruses
744740		Viruses
744741		Viruses
744742		Viruses
744743		Viruses
744744		Viruses
744745		Viruses
744746		Viruses
744747		Viruses
744748		Viruses
744749		Viruses
744750		Viruses
744751		Viruses
744752		Viruses
744753		Viruses
744754		Viruses
744755		Viruses
744756		Viruses
744757		Viruses
744758		Viruses
744760		Viruses
744761		Viruses
744762		Viruses
744763		Viruses
744764		Viruses
744765		Viruses
744766		Viruses
744767		Viruses
744768		Viruses
744769		Viruses
744770		Viruses
744771		Viruses
744772		Viruses
744773		Viruses
744774		Viruses
744775		Viruses
744776		Viruses
744777		Viruses
744778		Viruses
744779		Viruses
744780		Viruses
744781		Viruses
744782		Viruses
744783		Viruses
744784		Viruses
744785		Viruses
744786		Viruses
744788		Viruses
744790		Viruses
744791		Viruses
744792		Viruses
744793		Viruses
744794		Viruses
744795		Viruses
744796		Viruses
744797		Viruses
744798		Viruses
744799		Viruses
744800		Viruses
744801		Viruses
744802		Viruses
744803		Viruses
744804		Viruses
744805		Viruses
744806		Viruses
744807		Viruses
744808		Viruses
744809		Viruses
744812		Viruses
744813		Viruses
744814		Viruses
744815		Viruses
744816		Viruses
744817		Viruses
744818		Viruses
744819		Viruses
744820		Viruses
744821		Viruses
744822		Viruses
744823		Viruses
744824		Viruses
744825		Viruses
744826		Viruses
744827		Viruses
744828		Viruses
744829		Viruses
744830		Viruses
744831		Viruses
744832		Viruses
744833		Viruses
744834		Viruses
744835		Viruses
744836		Viruses
744837		Viruses
744838		Viruses
744839		Viruses
744840		Viruses
744841		Viruses
744842		Viruses
744843		Viruses
744844		Viruses
744845		Viruses
744846		Viruses
744847		Viruses
744848		Viruses
744849		Viruses
744850		Viruses
744851		Viruses
744852		Viruses
744853		Viruses
744854		Viruses
744855		Viruses
744856		Viruses
744857		Viruses
745025		Viruses
745043		Viruses
745044		Viruses
745045		Viruses
745066		Viruses
745070		Viruses
745071		Viruses
745072		Viruses
745073		Viruses
745074		Viruses
745075		Viruses
745076		Viruses
745077		Viruses
745078		Viruses
745079		Viruses
745080		Viruses
745081		Viruses
745082		Viruses
745083		Viruses
745084		Viruses
745085		Viruses
745086		Viruses
745091		Viruses
745092		Viruses
745093		Viruses
745094		Viruses
745095		Viruses
745096		Viruses
745097		Viruses
745098		Viruses
745099		Viruses
745100		Viruses
745101		Viruses
745102		Viruses
745103		Viruses
745104		Viruses
745105		Viruses
745106		Viruses
745107		Viruses
745108		Viruses
745109		Viruses
745157		Viruses
745158		Viruses
745159		Viruses
745160		Viruses
745161		Viruses
745162		Viruses
745163		Viruses
745164		Viruses
745165		Viruses
745166		Viruses
745167		Viruses
745168		Viruses
745169		Viruses
745176		Viruses
745387		Viruses
745709		Viruses
745716		Viruses
745724		Viruses
745725		Viruses
745726		Viruses
745727		Viruses
745728		Viruses
745729		Viruses
745730		Viruses
745731		Viruses
745732		Viruses
745733		Viruses
745734		Viruses
745735		Viruses
745736		Viruses
745737		Viruses
745738		Viruses
745739		Viruses
745740		Viruses
745741		Viruses
745838		Viruses
745887		Viruses
745888		Viruses
745889		Viruses
745890		Viruses
745891		Viruses
745892		Viruses
745893		Viruses
745894		Viruses
745895		Viruses
745896		Viruses
745897		Viruses
745898		Viruses
745899		Viruses
745900		Viruses
745901		Viruses
745902		Viruses
745903		Viruses
745904		Viruses
745905		Viruses
745906		Viruses
745907		Viruses
745908		Viruses
745909		Viruses
745910		Viruses
745911		Viruses
745912		Viruses
745913		Viruses
745914		Viruses
745915		Viruses
745916		Viruses
745917		Viruses
745918		Viruses
745919		Viruses
745920		Viruses
745921		Viruses
745922		Viruses
745923		Viruses
745924		Viruses
745986		Viruses
745987		Viruses
745988		Viruses
745989		Viruses
745990		Viruses
745991		Viruses
745992		Viruses
745993		Viruses
745994		Viruses
745995		Viruses
745996		Viruses
745997		Viruses
745998		Viruses
745999		Viruses
746000		Viruses
746001		Viruses
746002		Viruses
746003		Viruses
746004		Viruses
746005		Viruses
746006		Viruses
746007		Viruses
746008		Viruses
746009		Viruses
746010		Viruses
746011		Viruses
746012		Viruses
746013		Viruses
746014		Viruses
746036		Viruses
746037		Viruses
746038		Viruses
746039		Viruses
746040		Viruses
746041		Viruses
746042		Viruses
746043		Viruses
746044		Viruses
746045		Viruses
746046		Viruses
746047		Viruses
746048		Viruses
746049		Viruses
746050		Viruses
746051		Viruses
746052		Viruses
746053		Viruses
746054		Viruses
746055		Viruses
746056		Viruses
746057		Viruses
746058		Viruses
746059		Viruses
746060		Viruses
746061		Viruses
746062		Viruses
746063		Viruses
746064		Viruses
746065		Viruses
746066		Viruses
746067		Viruses
746068		Viruses
746069		Viruses
746070		Viruses
746071		Viruses
746072		Viruses
746073		Viruses
746074		Viruses
746075		Viruses
746076		Viruses
746077		Viruses
746078		Viruses
746079		Viruses
746080		Viruses
746081		Viruses
746082		Viruses
746083		Viruses
746084		Viruses
746085		Viruses
746086		Viruses
746087		Viruses
746088		Viruses
746089		Viruses
746090		Viruses
746091		Viruses
746092		Viruses
746093		Viruses
746094		Viruses
746095		Viruses
746096		Viruses
746097		Viruses
746098		Viruses
746099		Viruses
746100		Viruses
746101		Viruses
746102		Viruses
746103		Viruses
746108		Viruses
746109		Viruses
746110		Viruses
746111		Viruses
746112		Viruses
746113		Viruses
746543		Viruses
746676		Viruses
746677		Viruses
746679		Viruses
746681		Viruses
746683		Viruses
746684		Viruses
746688		Viruses
746689		Viruses
746690		Viruses
746830		Viruses
746831		Viruses
746832		Viruses
746843		Viruses
746846		Viruses
746847		Viruses
746848		Viruses
746849		Viruses
746850		Viruses
746851		Viruses
746852		Viruses
746853		Viruses
746870		Viruses
747015		Viruses
747016		Viruses
747017		Viruses
747018		Viruses
747019		Viruses
747020		Viruses
747021		Viruses
747022		Viruses
747023		Viruses
747024		Viruses
747025		Viruses
747026		Viruses
747027		Viruses
747028		Viruses
747029		Viruses
747030		Viruses
747031		Viruses
747032		Viruses
747033		Viruses
747034		Viruses
747035		Viruses
747036		Viruses
747037		Viruses
747038		Viruses
747039		Viruses
747056		Viruses
747223		Viruses
747224		Viruses
747225		Viruses
747226		Viruses
747227		Viruses
747305		Viruses
747306		Viruses
747334		Viruses
747366		Viruses
747459		Viruses
747460		Viruses
747493		Viruses
747658		Viruses
747665		Viruses
747679		Viruses
747680		Viruses
747681		Viruses
747778		Viruses
747779		Viruses
747780		Viruses
747781		Viruses
747782		Viruses
747783		Viruses
747784		Viruses
747785		Viruses
747786		Viruses
747787		Viruses
747788		Viruses
747789		Viruses
747790		Viruses
747791		Viruses
747792		Viruses
747793		Viruses
747794		Viruses
747795		Viruses
747796		Viruses
747797		Viruses
747798		Viruses
747799		Viruses
747800		Viruses
747801		Viruses
747802		Viruses
747803		Viruses
747804		Viruses
747805		Viruses
747806		Viruses
747807		Viruses
747808		Viruses
747809		Viruses
747810		Viruses
747811		Viruses
747812		Viruses
747813		Viruses
747814		Viruses
747815		Viruses
747816		Viruses
747817		Viruses
747818		Viruses
747819		Viruses
747820		Viruses
747821		Viruses
747822		Viruses
747823		Viruses
747824		Viruses
747825		Viruses
747826		Viruses
747827		Viruses
747828		Viruses
747829		Viruses
747830		Viruses
747831		Viruses
747832		Viruses
747833		Viruses
747834		Viruses
747835		Viruses
747836		Viruses
747837		Viruses
747838		Viruses
747839		Viruses
747840		Viruses
747841		Viruses
747842		Viruses
747843		Viruses
747844		Viruses
747845		Viruses
747846		Viruses
747847		Viruses
747848		Viruses
747849		Viruses
747850		Viruses
747851		Viruses
747852		Viruses
747853		Viruses
747854		Viruses
747855		Viruses
747856		Viruses
747857		Viruses
747858		Viruses
747859		Viruses
747860		Viruses
747861		Viruses
747862		Viruses
747863		Viruses
747864		Viruses
747865		Viruses
747866		Viruses
747867		Viruses
747868		Viruses
747869		Viruses
747870		Viruses
747871		Viruses
747872		Viruses
747873		Viruses
747874		Viruses
747875		Viruses
747876		Viruses
747877		Viruses
747878		Viruses
747879		Viruses
747880		Viruses
747881		Viruses
747882		Viruses
747883		Viruses
747884		Viruses
747885		Viruses
747886		Viruses
747887		Viruses
747888		Viruses
747889		Viruses
747890		Viruses
747891		Viruses
747892		Viruses
747893		Viruses
747894		Viruses
747895		Viruses
747896		Viruses
747897		Viruses
747898		Viruses
747899		Viruses
747900		Viruses
747901		Viruses
747902		Viruses
747903		Viruses
747904		Viruses
747905		Viruses
747906		Viruses
747907		Viruses
747908		Viruses
747909		Viruses
747910		Viruses
747911		Viruses
747912		Viruses
747913		Viruses
747914		Viruses
747915		Viruses
747916		Viruses
747917		Viruses
747918		Viruses
747919		Viruses
747920		Viruses
